P2_S4/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr: [(101, 68), (102, 75), (103, 68), (104, 68), (105, 68), (106, 68), (111, 15), (112, 8), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr: [(101, 75), (102, 68), (103, 68), (104, 68), (105, 68), (106, 68), (111, 8), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr: [(101, 67), (102, 70), (103, 67), (104, 67), (105, 72), (106, 67), (111, 15), (112, 12), (113, 15), (114, 15), (115, 10), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr: [(101, 69), (102, 69), (103, 69), (104, 69), (105, 69), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 9), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
