,v,UC_mean,UC_cov,EWS_mean,TWS_mean
139,139,0.03125,0.0009765625,0.726377610474038,0.8350373295685796
140,140,0.03125,0.001953125,0.7178572067831489,0.8241176358363858
141,141,0.03125,0.00390625,0.7107196610843638,0.8119426002238501
142,142,0.03125,0.0078125,0.7077928119544219,0.8035291386853887
143,143,0.03125,0.015625,0.7124960650942671,0.8032865282865282
144,144,0.03125,0.03125,0.723304910984846,0.8073209198209198
145,145,0.03125,0.0625,0.7355788324049688,0.8098974231786732
146,146,0.03125,0.125,0.7436634167768543,0.8170088013838014
147,147,0.03125,0.25,0.7455009206885084,0.8184530168905169
148,148,0.03125,0.5,0.7421677027502366,0.8249055631868132
149,149,0.03125,1.0,0.7272867754610887,0.8092090201465201
150,150,0.0625,6.103515625e-05,0.7282740109062854,0.8240104802604802
151,151,0.0625,0.0001220703125,0.7268076164301789,0.820805352055352
152,152,0.0625,0.000244140625,0.723681105779585,0.8149960571835572
153,153,0.0625,0.00048828125,0.7185774141704897,0.8106735856735856
154,154,0.0625,0.0009765625,0.7116292766826836,0.8027908145095646
155,155,0.0625,0.001953125,0.7038455041252212,0.7942905474155474
156,156,0.0625,0.00390625,0.6970471587161213,0.7865025310337811
157,157,0.0625,0.0078125,0.6944234689040168,0.7828099562474562
158,158,0.0625,0.015625,0.6995212287367245,0.7893782432844932
159,159,0.0625,0.03125,0.7113037518823566,0.7907092618030118
160,160,0.0625,0.0625,0.7245680441707428,0.8083956552706553
161,161,0.0625,0.125,0.7340215190382257,0.8098700778388279
162,162,0.0625,0.25,0.737455075387439,0.8215007504070004
163,163,0.0625,0.5,0.7341976981598677,0.814545177045177
164,164,0.0625,1.0,0.7155871310555695,0.7923808251933252
